student_id,gender,field,internships,tech_skills,soft_skills,comm_skills,work_exp,salary
STU069016,-1,1,2,6.6,4.8,4.6,12,12.98
STU069018,-1,1,1,4.9,5.1,5.6,0,9.72
STU069019,1,1,1,5,8.1,8.9,25,14.39
STU069022,1,1,1,8.7,8.3,6.3,28,14.56
STU069027,-1,1,0,6.5,5.9,5.6,0,11.07
STU069029,1,1,1,4.6,5.9,6.7,0,10.18
STU069033,-1,1,1,5.8,7.4,5.6,1,9.95
STU069037,1,1,4,5.6,3.4,4.6,25,17.3
STU069043,-1,1,4,5.8,6.1,5.7,5,9.26
STU069044,-1,1,2,5.7,7.5,9.4,16,14.4
STU069047,1,1,2,5.9,6.5,7.6,7,15.06
STU069050,1,1,1,6.1,2.2,3.6,32,12.15
STU069052,-1,1,2,6.7,6.4,6.1,0,14.68
STU069053,1,1,4,4.6,9,9.4,0,11.39
STU069056,-1,1,2,5.6,7.5,8,0,10.26
STU069060,-1,1,0,5.4,5.8,4.2,17,10.27
STU069062,-1,1,2,4.4,6,6.8,0,10.14
STU069063,-1,1,2,6.9,10,10,6,13.7
STU069064,-1,1,2,8.6,8.5,7.7,0,7.62
STU069065,-1,1,2,5.1,7.9,6.9,10,10.97
STU069069,1,1,3,4.1,6,5.4,20,15.07
STU069073,-1,1,1,4.7,4.9,4.8,32,12.6
STU069074,-1,1,3,6.2,6.2,8.7,27,17.92
STU069075,-1,1,1,7.5,7.9,8.2,0,13.89
STU069081,-1,1,1,8.6,8.4,9.2,0,10.04
STU069083,-1,1,0,8,10,9.9,0,10.86
STU069084,-1,1,5,2.4,4.2,3.1,0,11.27
STU069087,-1,1,1,7.2,6.9,5.7,8,8.72
STU069092,-1,1,2,4,5.5,4.8,7,10.26
STU069093,-1,1,4,4.9,6.1,6.4,33,19.61
STU069094,1,1,3,5.9,8.7,9.1,0,10.07
STU069096,0,1,1,6,4.4,4.2,9,12.59
STU069097,-1,1,0,9.6,9.4,10,34,12.75
STU069105,1,1,3,6.3,7.5,9,0,12.02
STU069108,-1,1,2,5.2,7.4,8.3,20,11.83
STU069112,-1,1,1,7.5,7.7,8,3,9.4
STU069113,1,1,5,6,7.2,7.5,0,13.37
STU069119,1,1,3,4.1,2.2,1,0,13.16
STU069121,-1,1,0,9.3,9.4,10,31,14.37
STU069128,-1,1,1,6.8,5.5,5.4,0,13.57
STU069137,-1,1,0,9,8.2,8.6,0,14.55
STU069140,1,1,2,4,7.6,7.1,0,12.56
STU069144,-1,1,3,9,10,9.7,11,11.36
STU069145,-1,1,1,2.8,5.5,5,0,8.95
STU069148,1,1,3,9.5,10,10,0,13.45
STU069150,1,1,0,5.4,6.4,6.7,33,14.43
STU069151,1,1,2,10,10,9.8,0,13.57
STU069163,-1,1,3,5.8,6.3,4.4,33,14.8
STU069165,-1,1,3,7.3,8,5,24,13.38
STU069166,-1,1,1,4.8,5.7,6,2,12.9
STU069168,-1,1,4,4.2,1,1.7,22,14.01
STU069169,1,1,0,4.2,5.4,6,4,8.55
STU069174,-1,1,0,5.5,6.6,6.4,0,11.13
STU069175,0,1,0,8.2,6.3,4.2,0,13.3
STU069177,-1,1,1,1,1.4,1.3,0,9.3
STU069179,1,1,0,4.3,4.4,5.2,0,9.06
STU069182,1,1,1,6.6,8.1,7.6,0,11.72
STU069187,-1,1,3,4.9,5,3.6,0,9.94
STU069190,-1,1,2,5.3,5.1,5.2,0,10.46
STU069192,-1,1,0,8.7,7,8,36,14.5
STU069194,-1,1,0,7.3,8.7,10,30,18.38
STU069201,-1,1,3,6.4,6.6,7.3,9,9.64
STU069209,1,1,2,4.7,6.6,7.1,20,11.79
STU069212,-1,1,3,7.8,7.4,8.4,0,15.11
STU069213,-1,1,3,7.3,6.8,6.2,0,10.35
STU069215,1,1,2,6.2,7.5,10,0,11.26
STU069227,-1,1,0,7.9,6.4,6.2,3,8.49
STU069232,-1,1,1,7.4,5.4,3,18,12.5
STU069234,1,1,1,4.3,5.6,7.2,17,10.3
STU069235,-1,1,0,4.6,5.2,5,0,9.03
STU069238,1,1,1,4.7,5.1,4.4,4,11.13
STU069245,1,1,1,6.3,7.6,6.6,14,10.62
STU069246,-1,1,5,3,2.3,4.5,0,10.86
STU069247,-1,1,1,6.2,6.7,7.2,0,13.02
STU069252,-1,1,1,6.9,8.1,10,21,13.35
STU069253,1,1,1,5.3,5.2,5.8,0,9.19
STU069254,-1,1,1,7.8,8.1,9.3,23,12.3
STU069256,-1,1,1,4.7,5.4,6,0,12.22
STU069259,1,1,2,5.7,6.8,7.7,0,10.07
STU069260,-1,1,2,2,2.6,4.2,2,11.46
STU069264,-1,1,3,5.8,6.6,5.5,35,14.53
STU069267,-1,1,1,7.3,4.9,3.9,3,14.26
STU069274,1,1,2,4.3,8,7.6,0,7.13
STU069277,-1,1,2,5.7,4.1,4.4,1,9.82
STU069278,1,1,3,8.7,8.4,9.8,5,13.94
STU069281,1,1,2,5.6,7.3,7.4,21,14.71
STU069284,1,1,1,8.9,10,9.5,35,12.76
STU069290,1,1,1,6.8,7.8,7.6,34,18.61
STU069295,1,1,1,7.7,8.8,8.2,18,16
STU069296,-1,1,2,6.5,6.4,5.6,0,12.69
STU069297,1,1,2,4.9,4.9,4.2,14,11.46
STU069301,1,1,3,6.4,7.6,7.3,4,13.26
STU069302,-1,1,4,6.2,8.1,8.2,3,9.82
STU069303,-1,1,1,6.6,9.3,9,0,12.8
STU069305,1,1,1,5.7,4.7,6.6,26,12.95
STU069309,1,1,1,10,10,10,0,11.47
STU069312,-1,1,1,5,5.7,5.5,0,8.48
STU069315,1,1,1,7.4,8.4,9.7,0,12.84
STU069324,1,1,1,9.4,10,10,0,10.39
STU069326,1,1,1,8.6,8.5,8.9,25,16.82
STU069327,-1,1,4,8.4,10,10,0,12.36
STU069329,-1,1,2,6.5,6.3,6.2,12,15.32
STU069333,1,1,1,7.6,7.3,9.1,0,11.51
STU069337,-1,1,1,10,10,8.9,31,15.12
STU069341,-1,1,1,9.4,10,10,15,13.02
STU069342,1,1,1,9.6,10,10,12,11.26
STU069344,-1,1,3,4.9,6.8,5.5,24,11.04
STU069345,-1,1,2,7.1,9.9,9.9,0,13.17
STU069346,-1,1,5,5.5,6.1,5.3,0,14.27
STU069351,1,1,0,4.7,3.7,5,16,11.99
STU069353,1,1,2,3.9,7.1,6.8,33,16.34
STU069355,-1,1,3,9.2,9.7,9,36,16.75
STU069359,1,1,0,7.2,9,7.4,0,11.2
STU069363,1,1,1,9.7,10,9.8,0,15.02
STU069364,-1,1,2,2.2,1,1.4,6,11.11
STU069366,-1,1,0,5.5,4,4.5,20,13.08
STU069371,-1,1,0,7.9,7.3,7.1,24,12.34
STU069372,1,1,3,2.8,4.2,5.3,0,14.26
STU069373,1,1,1,7.9,7.7,7.2,14,10.55
STU069379,-1,1,0,9.5,10,10,0,7.37
STU069380,1,1,1,1.8,4.5,4.8,33,12.72
STU069382,1,1,4,10,10,9.6,1,10.18
STU069383,1,1,2,5.9,7.9,7.4,0,8.85
STU069389,1,1,3,2.2,3.5,2,6,12.34
STU069394,-1,1,2,9.8,10,10,8,16.47
STU069395,-1,1,1,7.5,6.9,8.4,0,12.93
STU069398,1,1,2,3.8,5.5,4.6,0,10.96
STU069401,-1,1,0,8.5,9.6,10,0,7.76
STU069407,-1,1,3,7.5,4.4,5.8,21,16.58
STU069408,-1,1,3,5.3,5.9,5.4,18,12.13
STU069409,1,1,2,3.2,1.1,1.2,0,8.5
STU069410,1,1,4,8.2,6.9,4.6,0,14.58
STU069417,1,1,2,5.3,5.6,5.7,12,11.39
STU069419,-1,1,3,4,3.6,1.4,0,10.06
STU069432,1,1,1,4.6,7.6,6.3,13,15.75
STU069433,1,1,0,10,10,9.8,32,19.11
STU069434,-1,1,3,8.3,9.6,9.4,0,12.74
STU069435,1,1,1,9.3,9.7,10,0,12.25
STU069438,1,1,3,9.5,10,9.7,22,10.36
STU069443,-1,1,2,5.2,4.8,5.5,12,13.82
STU069444,-1,1,1,6.9,6.8,7.1,0,10.61
STU069445,1,1,4,10,10,8.5,3,13.27
STU069446,-1,1,2,7.7,10,9.1,2,9.87
STU069454,1,1,5,9.2,8.1,7.7,3,19.26
STU069457,1,1,1,7.2,9.4,10,0,11.07
STU069459,1,1,2,7.1,6.5,6.7,15,12.86
STU069463,1,1,2,3.2,1,3.7,21,9.22
STU069464,-1,1,2,4.4,5.9,5.9,4,9.81
STU069465,-1,1,2,6.1,4.2,4.6,2,10.53
STU069466,-1,1,2,6.8,5.8,5.9,6,12.89
STU069472,-1,1,3,5.9,6.8,6.1,0,10.47
STU069483,-1,1,1,6.6,7.5,7.8,8,14.42
STU069487,-1,1,2,6.6,7.9,7.7,22,14.62
STU069488,1,1,2,10,8.3,8.3,0,12.01
STU069490,-1,1,1,5.4,4.9,4.3,7,13
STU069496,0,1,2,5.3,5.5,7.3,34,10.66
STU069497,-1,1,1,7.9,10,10,1,10.59
STU069499,-1,1,1,8.6,10,9.5,0,7.88
STU069503,1,1,1,7.9,8.1,9.8,0,13.14
STU069507,1,1,3,5.6,3.1,3.8,11,11.86
STU069508,-1,1,2,7.4,7.4,7.2,0,9.99
STU069511,-1,1,2,6,8.5,9.5,29,11.27
STU069512,1,1,1,1.3,1.5,1.5,24,12.89
STU069513,1,1,1,6.4,7,5.5,14,12.15
STU069519,-1,1,1,6.7,7.5,8.9,0,8.75
STU069524,-1,1,4,9.3,10,8.9,14,12.09
STU069526,-1,1,0,6.5,6.8,5.8,0,14.45
STU069532,1,1,0,7.1,7,6.9,8,11.87
STU069534,1,1,2,6.5,6.6,6.4,0,12.41
STU069535,1,1,3,5.1,5.9,5.4,0,9.62
STU069537,1,1,1,6.5,7.8,6.5,3,7.31
STU069541,-1,1,3,5.1,7.2,6.6,29,11.98
STU069542,1,1,0,6.8,7.9,7.4,10,10.26
STU069546,-1,1,3,2.9,1.8,1,30,17.08
STU069548,1,1,1,7.9,8.3,7,33,14.46
STU069549,-1,1,0,5.2,4.1,3.4,24,12.11
STU069550,1,1,2,5.2,6.5,6.7,0,8.04
STU069552,1,1,3,5.5,7.2,8.1,0,8.99
STU069553,-1,1,5,3.5,3.5,3.9,4,13.43
STU069555,-1,1,0,3.5,3.1,1.8,6,10.86
STU069557,-1,1,1,8.5,8.3,8.7,0,9.93
STU069559,-1,1,0,8.4,8,8.4,25,18.51
STU069562,1,1,3,4.3,5.8,4.7,0,11.17
STU069564,1,1,3,1.4,2.4,1.1,0,10.86
STU069568,-1,1,4,6.5,9.2,9.3,4,12.18
STU069573,1,1,3,9.4,8.7,7.8,0,8.19
STU069575,-1,1,1,8.4,8.4,7.6,0,13.13
STU069576,1,1,2,7,6.6,6.1,13,10.57
STU069584,1,1,1,6.7,6.2,5.1,36,12.55
STU069586,-1,1,1,1.6,2,2.7,3,9.89
STU069593,1,1,1,6.1,8.2,6.4,22,15.05
STU069594,-1,1,3,7.2,4.2,5.5,0,9.37
STU069596,-1,1,1,7.1,7.8,7.5,31,11.24
STU069597,1,1,2,5.2,6,7.1,0,10.01
STU069599,-1,1,0,6.2,6.6,5.7,4,9.59
STU069600,1,1,1,7.6,10,10,0,8.2
STU069608,1,1,1,6.6,7.1,7.9,3,12.4
STU069612,-1,1,1,5.4,7.7,5.5,29,14.67
STU069615,1,1,2,6.3,7.9,5.9,31,16.22
STU069618,1,1,3,4.6,3.4,3.9,26,11.71
STU069624,-1,1,1,4.6,7.1,7.7,35,18.66
STU069625,-1,1,1,5.9,7.1,6.8,29,15.22
STU069627,-1,1,2,7,10,10,4,10.92
STU069631,1,1,3,6.4,8.2,8.6,33,15.89
STU069635,-1,1,1,3.9,6.8,8.7,7,6.9
STU069636,-1,1,1,7.5,7.2,6.1,1,9.12
STU069637,-1,1,0,4.5,4.1,3.1,26,12.02
STU069638,1,1,3,8,9.9,10,27,10.97
STU069642,1,1,1,7.3,8.5,8,4,14.73
STU069649,1,1,3,5.1,8.4,8.5,12,10.71
STU069650,1,1,1,4.9,6.4,7.1,21,11.19
STU069654,-1,1,3,5,4.8,6.2,0,12.72
STU069662,-1,1,3,8.1,10,10,0,15.41
STU069666,-1,1,1,8.8,8.8,8.9,0,10.53
STU069669,-1,1,1,6.5,9.1,10,0,10.57
STU069672,-1,1,2,7.6,7.4,7.9,8,9.61
STU069676,-1,1,2,8.6,8,6.2,0,12.31
STU069685,1,1,0,9.6,10,9.5,30,13.97
STU069687,1,1,1,4.8,8.6,8.6,18,14.81
STU069691,-1,1,1,5,6.2,4.5,30,15.49
STU069693,1,1,3,6.7,8.1,8.5,9,13.64
STU069695,-1,1,2,6.3,7.7,6.1,0,11.06
STU069697,1,1,2,7.9,7.1,7.5,4,12.52
STU069699,-1,1,1,8.1,9,10,31,12.31
STU069700,-1,1,3,7.2,8.7,7.6,27,21.48
STU069701,-1,1,2,7.6,7.3,6.4,0,7.72
STU069702,-1,1,1,10,10,9.7,9,12.58
STU069703,1,1,2,6.6,6,6.6,0,9.53
STU069707,1,1,0,8.5,8.1,9.3,0,11.67
STU069708,-1,1,0,5.8,5.2,4.2,7,13.21
STU069709,-1,1,1,8.3,8.2,8.5,34,10.16
STU069711,1,1,1,9.3,7.6,7.5,31,16.51
STU069715,-1,1,2,7.1,7,8.3,0,11.66
STU069722,-1,1,2,4.5,6,5,0,10.4
STU069723,1,1,0,4.9,6.6,7,30,14.32
STU069728,-1,1,3,2.7,4,2.9,26,14.83
STU069729,1,1,2,5.1,6.6,6.1,16,15.67
STU069732,1,1,0,4.4,4.2,3.7,17,11.99
STU069733,-1,1,2,8,10,9.7,31,12.86
STU069737,1,1,3,5.4,7.7,8.6,0,9.21
STU069738,-1,1,3,6,5.6,4.7,0,11.7
STU069743,-1,1,1,5.7,7.3,6.2,0,10.34
STU069749,-1,1,1,2.9,1.7,1,0,12.63
STU069751,1,1,2,7.1,5.3,3.9,11,15.85
STU069752,1,1,1,6.1,7.1,7.7,22,12.25
STU069753,-1,1,0,8.9,10,10,14,10.51
STU069755,-1,1,0,6,7.8,8.6,0,9.68
STU069759,-1,1,1,4.6,6.2,7.3,11,10.94
STU069762,1,1,5,4.3,6.4,7.6,20,14.49
STU069763,-1,1,0,6.7,6.6,6.8,0,9.6
STU069767,1,1,1,6.3,8.6,9.3,35,20.4
STU069771,1,1,0,5.3,6.7,5.2,3,8.96
STU069777,1,1,3,5.6,5.2,4.4,17,10.42
STU069778,1,1,1,7.3,7.5,7.2,7,11.32
STU069779,1,1,2,8.7,9.8,9.1,25,13.19
STU069780,1,1,5,5.4,6.7,7.1,26,13.29
STU069782,1,1,1,2.8,3.6,4.1,36,13.19
STU069784,1,1,0,8.6,10,10,0,10.99
STU069797,1,1,1,3.5,3.4,5.3,0,7.43
STU069800,-1,1,2,5.6,5.4,3.8,0,9.58
STU069806,1,1,3,6.6,5.2,6.1,12,15.31
STU069808,1,1,1,8,7.2,6.4,12,11.14
STU069812,1,1,1,5,3.7,2.7,19,18.9
STU069817,-1,1,5,5.4,5.7,6.7,0,11.58
STU069821,0,1,2,4.3,4.5,3.5,0,8.09
STU069826,0,1,0,6.9,5,6.7,14,8.36
STU069829,-1,1,0,6.7,7.9,7.5,0,13.46
STU069831,1,1,3,5.1,5.9,5.3,0,8.82
STU069834,-1,1,2,8.5,8.6,10,0,7.57
STU069836,-1,1,1,8.6,10,10,21,12.35
STU069837,1,1,3,7,8.7,8.8,33,19.04
STU069840,-1,1,1,8.9,6.8,8.4,32,15.29
STU069845,1,1,2,5.9,6,5.9,0,7.78
STU069846,-1,1,1,7.3,8.7,10,9,12.17
STU069849,-1,1,1,4.6,5.9,7.7,0,11.78
STU069850,-1,1,1,7.9,7.1,8.5,0,13.08
STU069853,-1,1,2,4.6,4.6,3.8,0,11.77
STU069856,1,1,2,4,4.1,5.1,7,10.15
STU069864,1,1,0,8.1,8.1,9.1,35,17.31
STU069865,-1,1,1,6.7,8,6.7,0,9.04
STU069869,-1,1,0,8.6,9.6,9.6,0,14.95
STU069870,-1,1,2,5.2,5.2,5,6,9.9
STU069873,-1,1,2,6.8,7.7,6.3,0,14.59
STU069877,-1,1,2,7.1,9.7,8.7,13,12.33
STU069880,1,1,0,6.5,7.6,6.7,0,8.24
STU069899,1,1,1,9.7,9.5,9.6,15,10.99
STU069900,-1,1,0,7.1,7.8,7.3,26,12.17
STU069901,1,1,0,5.5,8.4,9,0,9.08
STU069903,-1,1,3,5.7,5.7,7.7,12,14.58
STU069905,1,1,1,6.1,5.7,6.2,28,9.7
STU069906,-1,1,1,7.9,9.2,9.1,27,15.15
STU069908,-1,1,3,7.2,5.6,7,19,16.28
STU069911,1,1,1,6.3,6.9,7.7,21,12.7
STU069912,0,1,1,6.4,6.6,6.9,0,9.85
STU069917,1,1,5,4.1,5.2,4.5,0,7.99
STU069922,1,1,1,4.3,6.5,5,4,11.5
STU069924,-1,1,2,7.8,5.8,4.9,0,13.69
STU069925,-1,1,0,6,6.5,6.2,16,13.69
STU069926,-1,1,2,6.5,8.6,7.4,16,11.97
STU069928,1,1,2,9.8,9.5,7.7,4,12.18
STU069932,-1,1,4,6.2,4,3.9,0,12.08
STU069934,1,1,5,7.7,6.8,6.9,0,14.18
STU069943,-1,1,1,3.2,2.2,3.1,34,11.94
STU069945,-1,1,2,5.8,6.9,7.4,9,10.88
STU069951,1,1,2,8.1,9.9,7.8,29,12.65
STU069952,1,1,1,2.2,2.9,3.2,15,12.27
STU069953,1,1,0,5.8,5.2,3,0,9.68
STU069954,-1,1,1,7.4,7,6.6,0,11.83
STU069956,-1,1,0,6.2,6,5.5,0,9.1
STU069959,0,1,0,3.2,5.6,5.7,0,6.95
STU069962,-1,1,1,7.7,8.4,7.6,8,8.67
STU069963,-1,1,1,6.6,5.8,5.4,24,12.99
STU069964,-1,1,1,6.5,6.7,6.1,0,11.19
STU069967,1,1,0,7.1,10,9.7,32,12.39
STU069968,1,1,3,2.9,5.4,3.5,26,16.07
STU069970,-1,1,0,1.6,3.6,3.3,13,11.1
STU069971,-1,1,3,7.6,10,10,16,14.94
STU069974,-1,1,2,5.1,5.6,6,2,11.92
STU069975,1,1,2,5,7.5,7.5,2,8.76
STU069980,1,1,3,9.9,9.5,9.1,33,14.26
STU069982,1,1,3,6.8,4.9,5.3,0,11.94
STU069989,-1,1,3,4.1,6.3,7,15,11.8
STU069993,-1,1,1,8.9,8.3,5.9,0,9.01
STU069996,1,1,3,6.3,7.9,7.7,22,10.6
STU070002,1,1,1,10,10,10,0,11.07
STU070004,-1,1,2,6.6,6.6,6.7,0,9.48
STU070005,-1,1,0,6,4.5,5.9,13,11.1
STU070007,1,1,1,7,8.3,8.9,0,12.67
STU070012,1,1,2,7,6.8,5.5,0,9.93
STU070018,1,1,2,6.5,4.6,4.6,10,12.55
STU070019,1,1,3,4.5,5,4.6,19,10.03
STU070020,1,1,5,5.5,6.4,7.1,25,15.34
STU070021,-1,1,4,5.3,7.4,7.1,32,12.16
STU070022,-1,1,3,7.5,9.7,10,35,17.8
STU070024,-1,1,2,5.6,8.5,8.1,21,10.53
STU070028,-1,1,0,8.4,7.7,7.8,0,9.35
STU070029,-1,1,2,9.8,10,8.5,0,12.15
STU070031,1,1,1,5.7,9.1,8.2,0,10.53
STU070033,1,1,1,8.3,8.9,9.6,0,14.77
STU070035,0,1,1,8.5,10,10,0,11.95
STU070038,-1,1,1,7.5,5,4,0,10.54
STU070039,1,1,2,6.6,6,5.3,28,13.23
STU070043,-1,1,0,8.9,8.7,7.8,0,10.65
STU070044,-1,1,4,8.5,7.3,8.7,36,14.77
STU070047,-1,1,2,6.6,5.7,6.3,0,11.08
STU070052,-1,1,1,5.1,5.7,4.4,0,13.07
STU070053,-1,1,5,4.9,5,5.6,31,16.5
STU070057,-1,1,1,10,9.1,9.1,14,11.92
STU070058,1,1,1,6,7.3,7.6,33,17.58
STU070059,1,1,2,3.4,4.5,4,13,11.26
STU070060,1,1,3,5.2,6.2,4.6,0,8.95
STU070061,-1,1,2,4.6,4.6,5.8,0,10.29
STU070062,-1,1,1,2.1,4.3,5,0,7.87
STU070063,1,1,3,5.1,4.8,6.8,14,12.97
STU070070,-1,1,3,6.5,7.4,8,0,11.02
STU070072,1,1,1,8.2,10,8.8,26,16.02
STU070080,-1,1,2,8.1,8.3,8.1,0,11.52
STU070081,1,1,2,10,10,10,0,11.61
STU070082,-1,1,3,3.5,1.6,1,28,15.37
STU070083,1,1,1,6.4,6.9,9.2,26,12.48
STU070084,-1,1,5,7.4,9.1,10,0,10.22
STU070085,1,1,3,6,4.9,7,6,11.19
STU070089,0,1,0,4,5.6,5.3,30,14.83
STU070096,-1,1,1,6.7,9.2,9.7,0,9.29
STU070100,-1,1,3,5.6,7.5,9.4,12,12.35
STU070103,1,1,4,6,6.9,8.1,2,12.35
STU070105,-1,1,1,7.2,6.9,5.3,27,13.49
STU070106,-1,1,3,4.7,5.9,5.4,9,9.87
STU070116,1,1,1,8.8,10,10,31,13.57
STU070128,1,1,1,10,10,10,8,13.4
STU070130,-1,1,0,5.6,8.4,8,0,10.04
STU070137,1,1,5,2.7,6,5.7,0,12.31
STU070141,1,1,1,3.3,1.4,2.7,13,9.8
STU070146,1,1,3,5.1,8.5,8.2,31,14.9
STU070153,1,1,4,7.4,9.8,9.8,0,8.07
STU070161,-1,1,1,4.9,5.5,5.4,0,5.9
STU070166,1,1,1,5.6,5.3,5.6,0,13.46
STU070168,-1,1,4,9.4,7.8,7.7,21,11.87
STU070169,-1,1,1,4.6,4.8,4.1,0,11.97
STU070171,1,1,0,4.4,5.7,5.9,0,7.79
STU070173,1,1,1,7.2,7.7,7.7,13,15.2
STU070178,1,1,2,2.9,7,7.1,0,8.16
STU070181,1,1,1,4.4,7.5,5.9,0,14.04
STU070183,1,1,0,7.5,5.7,4.4,14,10.01
STU070189,1,1,3,5.9,4.6,2.9,11,10.1
STU070190,-1,1,1,5.5,6.2,6.6,22,13.97
STU070193,-1,1,0,4.8,7.1,7.5,24,12.86
STU070195,-1,1,4,8.8,8.7,8.3,31,12.76
STU070196,-1,1,2,7.2,6.3,6,14,11.71
STU070197,-1,1,0,4.9,5.9,6.6,0,7.06
STU070200,-1,1,0,7.4,8.3,8.5,33,17.97
STU070201,-1,1,1,6.1,7.4,7.4,17,9.78
STU070207,1,1,1,5.6,6,5,25,13.41
STU070209,1,1,1,9.9,10,9.2,0,8.71
STU070217,-1,1,3,7.8,8.8,10,0,10.73
STU070222,-1,1,1,6.6,5.3,5.2,28,11.59
STU070226,-1,1,2,6.7,5.2,4.4,0,11.42
STU070229,1,1,3,10,10,10,0,9.35
STU070230,1,1,2,4.4,4.2,3.8,0,12.02
STU070231,-1,1,0,6.6,6.2,6.4,0,10.16
STU070232,-1,1,3,5.6,4.9,6.3,15,14.55
STU070233,1,1,5,3.7,4.9,4.5,8,14.1
STU070235,-1,1,2,8.2,10,10,11,10.36
STU070237,1,1,2,3.3,3.6,4.4,35,13.07
STU070238,-1,1,1,8.4,9.1,8.4,0,8.97
STU070241,1,1,2,5.7,6.7,5.2,30,13.5
STU070243,-1,1,0,6,7.6,8,19,9.85
STU070244,-1,1,0,8.6,10,10,0,10.34
STU070245,1,1,0,4.9,7.8,7.2,1,7.38
STU070246,-1,1,1,5.9,6.4,7,30,10.15
STU070251,1,1,4,4.1,4.6,4.2,0,10.5
STU070252,1,1,1,4.6,4.6,4.8,0,11.38
STU070254,1,1,5,5.4,5.7,4.4,7,15.22
STU070258,-1,1,2,4.8,4.4,3.7,21,14.02
STU070259,1,1,3,7.2,8.3,9.1,0,9.34
STU070263,-1,1,1,3.5,4.6,4.4,33,9.76
STU070267,-1,1,1,7.6,10,10,28,15.29
STU070269,1,1,0,4.3,3.1,1.8,17,14.14
STU070272,-1,1,3,5.6,5.6,7,11,15.28
STU070274,1,1,5,10,9.9,10,34,14.99
STU070275,1,1,0,6.9,5.8,6.3,0,11.09
STU070278,1,1,1,5.7,7.9,9.6,3,11.27
STU070286,1,1,0,7.7,8.4,8.6,0,9.09
STU070289,-1,1,0,7.5,8.1,7.9,0,13.81
STU070290,-1,1,1,8.3,7.3,6.6,0,8.11
STU070291,-1,1,0,4,5.4,6.1,18,11.42
STU070293,-1,1,1,6.5,6.8,7.8,0,11.81
STU070294,1,1,4,4.4,6.6,8.3,0,10.2
STU070296,-1,1,3,5.7,5.4,4.4,35,13.83
STU070299,-1,1,5,6.8,8.3,7.6,0,11.48
STU070300,-1,1,4,6.5,9,10,2,12.54
STU070307,-1,1,0,4,5,4,20,7.84
STU070308,-1,1,1,4.7,5.5,5.5,35,10.84
STU070311,-1,1,3,7,7.4,7.6,0,10.64
STU070312,1,1,3,7.8,7.5,8,0,14.83
STU070314,-1,1,0,6.1,5.9,5,25,18.16
STU070317,-1,1,2,3.6,4.8,5.4,32,12.12
STU070321,1,1,3,4.6,3.8,3.6,0,10.87
STU070323,-1,1,2,7.9,9.6,8.5,0,10.05
STU070324,-1,1,1,6.9,7.5,6.1,0,7.58
STU070327,-1,1,2,3.7,2,1.6,0,13.15
STU070330,-1,1,1,5.6,5.1,3.6,0,11.13
STU070331,-1,1,2,7.4,7.3,6.8,28,16.71
STU070334,-1,1,0,4.3,7.9,8.2,0,11.06
STU070335,-1,1,1,9.6,9.7,10,35,13.42
STU070336,1,1,1,7.8,8.3,7.8,0,10.14
STU070338,1,1,0,5.4,8.2,6.2,0,9.94
STU070339,-1,1,1,8.6,8.8,9,21,16.58
STU070344,1,1,4,9.3,10,9.5,0,15.15
STU070345,1,1,4,6.3,7.3,7.7,0,8.29
STU070348,-1,1,4,7.5,6.5,7.2,22,16.38
STU070351,-1,1,1,3.9,6.3,6.4,20,11.67
STU070352,-1,1,2,5.2,4.1,3.9,21,15.49
STU070360,1,1,1,9,8.4,7.9,0,11.18
STU070366,1,1,2,5.5,6.5,5.4,27,14.77
STU070368,-1,1,1,3.1,4.6,6.4,27,12.43
STU070370,-1,1,2,5.6,8.4,8.2,0,11.39
STU070371,1,1,1,7.6,8.2,8.3,0,15.02
STU070373,-1,1,2,4.2,3.5,2.4,0,10.56
STU070378,1,1,5,7,5.5,4.6,0,12.13
STU070383,1,1,0,6,5,6.9,0,11.43
STU070391,-1,1,5,5.5,7.6,8,0,13.2
STU070393,1,1,5,7.1,7.3,6.3,29,18.32
STU070395,1,1,2,3.5,4.7,4.3,0,9.53
STU070396,-1,1,1,6.4,10,9.9,5,10.96
STU070403,-1,1,1,6.9,4.8,5.2,33,16.41
STU070405,-1,1,4,6.2,6.5,7.4,18,16.89
STU070406,1,1,2,5,5,5.9,7,12.46
STU070407,1,1,0,4.2,7.1,8.4,17,16.77
STU070408,-1,1,0,4.4,3.7,3.3,22,13.49
STU070411,-1,1,1,4.3,4.5,2.7,0,10.24
STU070413,-1,1,1,10,10,10,28,11.93
STU070417,1,1,3,7,8,9.5,11,15.86
STU070420,-1,1,3,5.5,5.4,6.3,7,9.96
STU070424,1,1,2,9.3,10,8.2,0,9.4
STU070428,-1,1,3,5.8,5.1,4.7,7,10.06
STU070432,-1,1,3,7.4,6.7,6,0,12.99
STU070435,1,1,2,8.2,9.2,6.7,13,11.95
STU070436,1,1,0,7.2,6.4,8.6,24,14.92
STU070437,-1,1,0,8.4,7.2,6,0,12.93
STU070438,-1,1,3,4.6,5.2,6.2,0,10.09
STU070440,1,1,3,10,10,10,10,15.25
STU070442,1,1,1,6.4,7.3,8.2,9,11.35
STU070443,1,1,0,8.6,10,10,24,13.35
STU070444,-1,1,3,5.8,8.2,8.8,3,11.56
STU070446,-1,1,2,5.1,5.7,3.5,0,9.93
STU070447,-1,1,1,4.7,8.2,8.3,7,10.61
STU070450,-1,1,4,4.9,6.5,5.9,0,13.76
STU070453,-1,1,2,9.8,8.7,9.3,0,10.51
