student_id,gender,degree_field,internships_count,technical_skills_score,soft_skills_score,communication_score,work_experience_months,placed,salary_lpa
STU048991,Male,Engineering,1,5.7,2.9,3,0,1,13.29
STU048995,Female,Engineering,1,6.9,6.7,6.6,0,1,12.35
STU048996,Female,Engineering,2,7.3,6.3,6.1,9,1,10.25
STU048999,Male,Engineering,3,7.3,5.6,2.6,15,1,15.38
STU049003,Male,Engineering,2,8,10,10,16,1,13.18
STU049007,Female,Engineering,2,6,8,9.1,0,1,9.01
STU049010,Female,Engineering,2,8.1,7.3,8.5,0,1,13.66
STU049011,Female,Engineering,5,5.2,4.7,4,28,1,13.77
STU049012,Female,Engineering,4,4.1,2.1,1.2,0,1,13.36
STU049014,Male,Engineering,0,2.2,3,3.2,12,1,12.22
STU049016,Male,Engineering,0,7.7,7.4,7.9,0,1,10.85
STU049017,Female,Engineering,2,6.3,6.5,6.6,0,1,9.62
STU049018,Female,Engineering,2,1.4,4.4,3.1,0,0,0
STU049019,Female,Engineering,1,4.1,2.1,1.1,35,1,11.62
STU049020,Female,Engineering,3,6,6.8,5.3,0,1,11.13
STU049023,Female,Engineering,2,6.3,6,5.6,0,1,7.76
STU049024,Female,Engineering,2,5.3,4.5,5.7,31,1,15.23
STU049030,Male,Engineering,3,7.8,9,8.1,0,1,12.49
STU049032,Male,Engineering,3,4.2,5,4.6,14,1,10.44
STU049033,Male,Engineering,1,7.2,7,7.9,0,0,0
STU049035,Male,Engineering,5,4.7,4.6,4.4,0,1,11.23
STU049036,Male,Engineering,3,7,8.9,8.4,17,1,13
STU049039,Female,Engineering,5,7.6,7.6,7.9,0,1,12.89
STU049040,Male,Engineering,2,7.6,4.4,5.2,0,1,14.14
STU049042,Female,Engineering,2,6,8.2,6.7,0,1,11.99
STU049044,Female,Engineering,2,7.5,9,8.9,0,1,12.13
STU049048,Female,Engineering,1,5.7,7.8,8.3,0,1,9.69
STU049049,Male,Engineering,2,8,9,8.8,6,1,13.4
STU049062,Female,Engineering,0,6.4,6.9,8.2,0,1,13.29
STU049064,Male,Engineering,2,8.3,6.7,6.2,28,1,15.52
STU049065,Female,Engineering,1,8.5,10,10,0,0,0
STU049067,Female,Engineering,0,4.3,4.5,5.6,0,1,12.86
STU049068,Male,Engineering,0,6.7,4.9,5.3,28,1,11.28
STU049070,Male,Engineering,3,5.1,6,6.3,0,1,13.13
STU049072,Male,Engineering,4,6.2,7.7,8.3,15,1,14.17
STU049077,Male,Engineering,1,7,9.8,8.4,0,1,7.9
STU049082,Male,Engineering,2,4.6,6.1,7.8,0,1,11.23
STU049083,Male,Engineering,2,4.1,4.5,4.9,0,1,9.71
STU049084,Male,Engineering,1,9.1,9,10,0,1,10.75
STU049085,Male,Engineering,0,8.9,10,10,0,1,14
STU049086,Female,Engineering,4,2.8,3.2,2.6,16,1,11.31
STU049087,Female,Engineering,1,6.4,6.5,6.7,0,0,0
STU049088,Male,Engineering,2,4.4,8.4,9.4,0,1,10.56
STU049092,Female,Engineering,2,9.8,10,8.9,0,1,9.64
STU049094,Female,Engineering,2,6.6,8.1,9.3,5,1,10.79
STU049095,Male,Engineering,1,6.6,8.3,6.1,0,1,8.24
STU049097,Male,Engineering,3,6.5,6.1,6.9,4,1,10.62
STU049098,Female,Engineering,0,9.6,10,8.9,0,1,9.13
STU049103,Female,Engineering,1,6,5.9,6.1,29,1,17.06
STU049106,Male,Engineering,4,6.8,6.3,7.4,0,1,15.76
STU049108,Female,Engineering,1,3.9,4.3,4.9,0,1,10.83
STU049110,Female,Engineering,4,6.4,3.6,3.3,0,0,0
STU049111,Male,Engineering,4,8.3,7.4,8,15,1,11.42
STU049113,Female,Engineering,1,6.7,6.8,5.7,0,1,11.07
STU049116,Female,Engineering,3,9.5,10,9.5,12,1,12.36
STU049117,Female,Engineering,2,4.5,4.8,5.6,14,1,13.02
STU049119,Female,Engineering,2,4,3.3,5,7,0,0
STU049120,Male,Engineering,0,8.7,6.6,4.6,0,0,0
STU049121,Female,Engineering,2,7.1,8.9,8.1,28,1,13.93
STU049122,Female,Engineering,3,6.8,7.1,5.4,20,1,12.13
STU049132,Male,Engineering,0,2.4,5.7,6.8,30,1,11.07
STU049133,Male,Engineering,1,5.6,7.8,6.2,2,1,11.28
STU049135,Female,Engineering,3,4.7,3.3,4.7,0,1,7.95
STU049136,Female,Engineering,1,8,10,10,0,1,12.65
STU049139,Male,Engineering,1,4.7,4.7,4.5,17,1,11
STU049140,Male,Engineering,1,9.1,9.7,10,26,1,12.07
STU049143,Male,Engineering,2,7.3,8,9.2,1,1,13.22
STU049144,Female,Engineering,1,4.6,5.8,6.4,0,1,9.7
STU049145,Female,Engineering,0,4.7,5.2,4.4,0,1,9.81
STU049146,Female,Engineering,3,7,7.1,5.6,27,1,17.42
STU049147,Female,Engineering,3,10,10,9.8,0,1,10.12
STU049153,Female,Engineering,2,8.6,10,10,0,1,7.75
STU049154,Male,Engineering,1,3.4,3.6,4.8,8,1,10.79
STU049158,Female,Engineering,2,5,7.5,7.4,0,1,10.76
STU049161,Male,Engineering,2,10,8.9,8.7,25,1,11.47
STU049163,Female,Engineering,2,5.5,9.5,10,27,1,11.11
STU049165,Female,Engineering,2,4.9,5.6,6.6,20,1,12.36
STU049166,Male,Engineering,1,9.5,10,10,0,1,9.02
STU049169,Male,Engineering,3,5.9,9.1,10,31,1,19.39
STU049172,Male,Engineering,2,5.3,6.1,5.5,0,1,8.67
STU049173,Female,Engineering,1,4,5.9,5.4,0,0,0
STU049176,Female,Engineering,2,3.5,2.9,4.5,0,1,15.04
STU049177,Female,Engineering,1,6.8,7.6,8.2,0,1,13.05
STU049179,Female,Engineering,4,5.8,8.9,9.6,9,1,15.41
STU049181,Male,Engineering,4,4.9,5.7,3.3,0,1,13.53
STU049182,Male,Engineering,3,6.5,6.8,7.5,0,1,11.86
STU049183,Male,Engineering,1,6.4,7.8,6.6,16,1,13.07
STU049184,Female,Engineering,1,4.1,6.4,5.2,0,0,0
STU049185,Female,Engineering,2,7,10,10,17,1,10.52
STU049190,Male,Engineering,3,5.4,3.8,2.6,4,1,12.65
STU049192,Female,Engineering,1,5.1,5.8,6.2,0,1,13.13
STU049197,Female,Engineering,0,6.3,6.7,8.4,0,1,9.8
STU049198,Male,Engineering,4,6.2,7.1,8,0,1,11.01
STU049201,Female,Engineering,0,9.1,10,10,25,1,11.99
STU049206,Male,Engineering,1,4.5,7.6,6.6,33,1,14.49
STU049207,Male,Engineering,3,8.3,8.4,9.1,11,1,10.76
STU049212,Female,Engineering,0,5.4,7.4,7.7,25,1,12.35
STU049213,Male,Engineering,4,3.7,6.3,5.7,32,1,12.37
STU049215,Female,Engineering,1,6.7,8.6,9.6,0,1,12.83
STU049219,Female,Engineering,3,7.5,8.3,10,0,1,11.88
STU049222,Male,Engineering,4,7.9,6.8,8.1,7,1,13.16
STU049223,Female,Engineering,0,6.9,9.4,10,34,1,12.56
STU049224,Male,Engineering,3,6.3,5.6,5.8,0,1,9.53
STU049226,Female,Engineering,1,6.6,8.8,8.4,0,1,9.65
STU049228,Female,Engineering,1,9.8,6.3,7,20,1,15.29
STU049229,Female,Engineering,2,7.2,7.9,7.7,27,0,0
STU049230,Male,Engineering,1,5.3,6.7,5.6,3,1,13.32
STU049231,Female,Engineering,1,4.3,6.7,7.4,14,1,11
STU049233,Female,Engineering,2,8.2,10,9.6,0,1,12.35
STU049235,Male,Engineering,1,6.4,5.2,5.1,18,1,10.17
STU049239,Male,Engineering,2,7.4,6.5,6.2,0,1,15.68
STU049241,Male,Engineering,1,3.7,4.8,3.8,0,1,7.46
STU049242,Male,Engineering,2,7,8.4,6.1,1,1,11.5
STU049251,Male,Engineering,1,3.7,4.3,4.8,0,0,0
STU049252,Male,Engineering,2,3.7,4.6,3.8,29,1,14.52
STU049254,Male,Engineering,2,4.5,4.5,4.8,0,1,11.77
STU049257,Female,Engineering,2,3.9,4.4,4.2,27,0,0
STU049259,Male,Engineering,3,3.5,3.1,3.8,0,1,10.82
STU049261,Female,Engineering,0,7.6,8,8.2,0,0,0
STU049262,Male,Engineering,2,8.8,4.8,4.8,11,1,13.1
STU049265,Male,Engineering,0,4.1,5.2,5.7,1,0,0
STU049267,Female,Engineering,1,8.7,10,10,0,1,13.77
STU049268,Male,Engineering,2,5,2.5,3.3,10,1,10.44
STU049272,Male,Engineering,0,5.6,5.7,4.6,14,1,9.71
STU049273,Male,Engineering,0,9,10,10,7,1,14.47
STU049276,Female,Engineering,0,5.6,6,6.6,17,1,13.38
STU049277,Male,Engineering,1,1.8,4.5,4.1,4,0,0
STU049278,Male,Engineering,0,7,7.8,5.8,0,0,0
STU049281,Male,Engineering,2,3.9,2.5,3,0,0,0
STU049282,Male,Engineering,1,9.1,7.2,7.8,0,1,13.12
STU049285,Male,Engineering,2,4.6,7.3,8.8,13,1,9.41
STU049290,Male,Engineering,0,8,10,9.7,7,1,11.01
STU049291,Male,Engineering,3,6.6,9.1,10,0,1,8.91
STU049292,Female,Engineering,1,3.9,4.1,5.9,15,1,10.26
STU049300,Male,Engineering,3,1.2,1,1,14,1,14.86
STU049303,Male,Engineering,0,3.5,2.5,3.1,11,1,7.81
STU049304,Female,Engineering,2,5.6,7.9,7.8,0,0,0
STU049305,Female,Engineering,1,4.1,4.6,5.9,0,1,8.72
STU049307,Male,Engineering,0,5.2,6.1,5.1,0,1,12.16
STU049309,Male,Engineering,2,8.4,10,10,0,1,17.58
STU049312,Female,Engineering,0,4.8,5.5,5,0,0,0
STU049313,Male,Engineering,3,4.6,5.9,5.4,10,1,11.91
STU049315,Female,Engineering,2,4.4,3.8,4.1,0,0,0
STU049316,Female,Engineering,4,10,10,10,1,1,11.24
STU049317,Female,Engineering,2,6.5,5.6,6.3,23,1,12.52
STU049322,Female,Engineering,1,2.5,3.6,2.8,34,0,0
STU049323,Male,Engineering,2,4.5,5.7,6,21,1,18.24
STU049324,Female,Engineering,1,6.7,8.2,8.3,30,1,18.08
STU049326,Female,Engineering,2,5.1,3.9,3.1,3,1,15.62
STU049327,Female,Engineering,2,5,5.2,7.6,0,1,13.26
STU049330,Male,Engineering,0,7.4,6.3,6.8,25,1,13.01
STU049333,Male,Engineering,3,6.3,6.4,6.9,0,1,12.88
STU049337,Female,Engineering,3,4,6,7.1,0,1,9.77
STU049340,Female,Engineering,3,3.1,3.1,1,0,1,12.01
STU049341,Male,Engineering,3,7.5,8.7,7.5,8,1,10.57
STU049342,Male,Engineering,3,6.5,9,9,0,1,11.47
STU049344,Male,Engineering,4,7.2,6,6,35,1,15.01
STU049350,Other,Engineering,1,6.2,6.3,6,19,1,14.96
STU049352,Female,Engineering,1,5.9,7.3,7.8,0,1,11.17
STU049355,Female,Engineering,0,9.7,10,10,0,1,11.92
STU049356,Male,Engineering,2,4.2,2.7,2.7,0,1,12.27
STU049360,Male,Engineering,0,10,10,9.3,0,1,15.33
STU049361,Male,Engineering,5,9.6,10,9.9,0,1,14.97
STU049364,Male,Engineering,0,6,6.4,6.9,15,1,15.4
STU049367,Male,Engineering,0,8.2,7.5,7.1,17,1,13.95
STU049368,Female,Engineering,1,4.8,6.7,6.2,32,1,12.45
STU049369,Male,Engineering,1,5.3,6.7,5.9,17,1,13.52
STU049370,Female,Engineering,0,3.9,3.4,2.3,0,1,13.89
STU049371,Male,Engineering,0,5.2,5,4.5,0,1,10.02
STU049374,Female,Engineering,3,6.3,6.8,6.3,2,1,12.04
STU049375,Male,Engineering,1,1.7,1,1.9,0,1,7.81
STU049376,Female,Engineering,0,8.1,6.3,7.1,23,1,14.81
STU049379,Male,Engineering,4,3.1,3.8,5.2,0,0,0
STU049381,Male,Engineering,0,5.7,4.8,2.9,28,1,13.66
STU049382,Male,Engineering,3,4.7,5,5,0,1,9.18
STU049383,Male,Engineering,3,5.9,6,5.5,34,1,13.83
STU049385,Female,Engineering,2,3.9,2.7,3.9,0,1,13.82
STU049386,Female,Engineering,4,1,1,1,25,1,16.12
STU049388,Male,Engineering,0,7,10,9,0,1,7.61
STU049393,Male,Engineering,1,7.6,9.3,9,0,1,9.28
STU049396,Female,Engineering,1,4.7,5.3,4.6,15,1,12.17
STU049397,Male,Engineering,0,7.7,7.4,7.8,0,1,6.73
STU049398,Female,Engineering,2,4.3,4.8,4.3,5,1,12.39
STU049401,Female,Engineering,1,4.9,7.1,6.9,0,1,13.95
STU049402,Male,Engineering,2,7.2,8.7,10,0,1,11.67
STU049403,Female,Engineering,1,7,7.6,4.9,0,1,10.43
STU049405,Male,Engineering,1,5.9,9.2,9.7,0,1,10.2
STU049406,Male,Engineering,0,3.9,4.6,4.1,32,1,15.43
STU049410,Male,Engineering,3,3.7,5.8,5.6,0,0,0
STU049411,Male,Engineering,0,4,3.1,1.5,10,1,12.29
STU049413,Male,Engineering,1,5.4,6.9,6.6,0,1,12.25
STU049416,Female,Engineering,2,8.5,9,8.9,0,1,11.12
STU049417,Male,Engineering,2,3.6,1.9,1.2,28,1,10.14
STU049418,Female,Engineering,1,8.8,9,10,34,1,16.26
STU049422,Female,Engineering,0,5.3,4.3,5.9,16,1,10.44
STU049423,Male,Engineering,2,7.7,5.8,5.1,0,1,14.8
STU049424,Male,Engineering,2,5.5,5.8,4.2,10,1,11.03
STU049427,Male,Engineering,0,5.3,6,8.6,0,0,0
STU049428,Female,Engineering,3,7,9,9.3,9,1,14.18
STU049432,Female,Engineering,4,7.4,7.7,7.8,0,1,9.56
STU049433,Male,Engineering,5,6.9,5.2,5.2,30,1,15.41
STU049434,Female,Engineering,4,4.3,4.9,5.8,0,0,0
STU049435,Male,Engineering,2,6.6,9.1,7.3,1,1,11.93
STU049436,Male,Engineering,4,6.4,4.2,3.6,30,1,17.35
STU049438,Female,Engineering,2,6,6.9,7.1,0,1,14.2
STU049441,Female,Engineering,5,6.9,8.6,6.9,0,1,10.37
STU049444,Male,Engineering,3,7.5,10,9.3,0,1,15.02
STU049446,Female,Engineering,3,6.1,4.9,4.4,33,0,0
STU049449,Female,Engineering,1,4.9,6.5,7.6,13,1,13.9
STU049456,Other,Engineering,1,7.4,6.5,7.8,0,0,0
STU049457,Female,Engineering,1,3,3.8,4,0,0,0
STU049459,Male,Engineering,0,2.3,3.9,4.5,0,1,11.77
STU049460,Male,Engineering,2,7.3,8.7,10,23,1,11.94
STU049461,Female,Engineering,2,6.2,7.2,8.6,29,1,12.96
STU049464,Male,Engineering,1,8.5,8.1,9.2,0,1,11.39
STU049466,Male,Engineering,0,2.7,1.2,2.2,27,1,13.75
STU049467,Male,Engineering,1,8.3,9.1,9.4,15,1,13.82
STU049468,Female,Engineering,2,1.4,4.8,2.9,31,1,10.67
STU049469,Female,Engineering,3,8.2,9.2,8.9,35,1,14.77
STU049470,Male,Engineering,0,8,7,8.1,35,1,18.34
STU049474,Male,Engineering,2,6.8,8.1,7.6,17,1,11.59
STU049485,Female,Engineering,2,5.9,4.3,5.1,7,1,9.68
STU049487,Female,Engineering,1,7.2,6.6,6.4,14,1,10.12
STU049491,Female,Engineering,0,5,7.2,7.9,0,1,14.55
STU049494,Female,Engineering,0,8.2,7.1,7.5,35,1,15.1
STU049496,Female,Engineering,2,2.9,4.8,4.9,0,1,10.46
STU049499,Male,Engineering,4,3.2,3.2,3.1,0,1,9.64
STU049500,Female,Engineering,2,6,6.3,8,0,1,13.07
STU049501,Male,Engineering,3,6.6,6.4,7.1,20,1,19.96
STU049502,Female,Engineering,0,6.6,9.5,10,0,0,0
STU049504,Female,Engineering,2,3.9,3.9,5.2,28,1,16.22
STU049506,Female,Engineering,4,4.4,6.8,8.3,34,1,20.4
STU049507,Male,Engineering,3,4.3,5.8,5.1,0,1,14.57
STU049509,Male,Engineering,2,7.1,8.6,8.4,0,1,7.73
STU049510,Female,Engineering,3,2.5,1,1,11,1,12.04
STU049512,Male,Engineering,2,9,7.6,8.8,0,1,10.35
STU049514,Female,Engineering,1,10,10,10,0,1,9.14
STU049515,Female,Engineering,1,5.2,6,5.5,6,1,8.38
STU049517,Female,Engineering,2,9.3,10,8.5,2,1,12.61
STU049518,Female,Engineering,1,7.4,6.2,4.5,0,1,10.53
STU049519,Male,Engineering,1,8.3,7.7,8.3,36,1,14.1
STU049521,Male,Engineering,0,4.8,7.4,6.1,0,1,10.03
STU049522,Male,Engineering,1,5.8,7.7,9.1,0,1,12
STU049525,Male,Engineering,1,9.4,9.1,8.8,0,1,12.28
STU049526,Female,Engineering,1,5.9,6.2,4.8,0,0,0
STU049528,Male,Engineering,1,8.6,10,9.8,11,1,10.72
STU049532,Female,Engineering,2,4.7,3.2,4.1,0,1,14.8
STU049535,Male,Engineering,1,7.3,6.6,6.4,30,1,13.28
STU049537,Male,Engineering,3,7.4,9,8,0,1,12.84
STU049538,Female,Engineering,0,4,5.9,5.8,0,1,6
STU049542,Female,Engineering,3,6.6,7.5,8,34,1,18.37
STU049543,Female,Engineering,5,6.5,7.2,5.4,2,1,12.77
STU049546,Male,Engineering,1,4,4.9,6.3,0,1,9.44
STU049551,Female,Engineering,2,9.4,10,10,31,1,17.49
STU049554,Female,Engineering,3,7.8,9.3,10,1,1,11.38
STU049555,Male,Engineering,1,5.6,6.4,6,28,1,11.17
STU049556,Male,Engineering,2,1.8,1.3,1,0,0,0
STU049562,Female,Engineering,0,1.3,3,5.3,0,1,9.64
STU049567,Male,Engineering,3,4.2,5.8,7.4,3,1,13.08
STU049569,Female,Engineering,2,5.1,3.6,3.1,33,1,9.73
STU049570,Male,Engineering,2,2.8,2.1,2.3,30,0,0
STU049573,Female,Engineering,0,3,5.6,6.8,0,1,12.48
STU049575,Female,Engineering,1,7.1,8.2,6.3,0,1,8.76
STU049577,Male,Engineering,1,3.9,2.7,1.7,0,0,0
STU049580,Male,Engineering,3,6.2,4.9,4.9,11,1,13.41
STU049581,Male,Engineering,1,7.7,10,9.7,0,1,11.72
STU049582,Male,Engineering,2,5.9,6.9,6.2,19,1,12.71
STU049583,Male,Engineering,3,5.7,5.7,6.8,0,1,14.18
STU049584,Female,Engineering,1,7.6,8.8,10,3,1,13.84
STU049587,Male,Engineering,3,5.3,7.2,6.2,16,1,14.27
STU049591,Male,Engineering,2,8,8.3,9.1,29,1,12.81
STU049595,Male,Engineering,1,5,3.7,2.6,0,1,11.3
STU049597,Male,Engineering,1,8.6,10,9.5,0,1,12.99
STU049598,Male,Engineering,0,5.8,7.7,6.7,32,1,12.76
STU049599,Female,Engineering,2,7.9,5.8,5,17,1,10.47
STU049600,Male,Engineering,2,7.5,10,10,0,0,0
STU049601,Male,Engineering,2,4.8,6.5,7.3,36,1,16.45
STU049602,Male,Engineering,3,2.6,4.3,3.7,0,1,9.46
STU049603,Male,Engineering,3,5.2,2.6,3.3,0,1,8.94
STU049605,Male,Engineering,1,5.7,6.6,5.3,0,1,11.12
STU049608,Male,Engineering,0,6.4,5.3,4.9,13,1,12.6
STU049609,Female,Engineering,0,4,7.1,7,36,1,13.38
STU049610,Male,Engineering,3,8.8,10,8.9,13,1,12.85
STU049612,Female,Engineering,2,3.7,3.8,4.8,34,1,14.62
STU049614,Male,Engineering,1,3.1,2.3,5.2,30,0,0
STU049621,Female,Engineering,0,6.8,4,5,0,1,12.28
STU049629,Female,Engineering,3,3.5,6.3,6.1,30,1,10.96
STU049630,Female,Engineering,0,7.4,9.4,9.1,0,1,12.7
STU049631,Male,Engineering,2,4.8,7.5,6.2,16,1,15.09
STU049632,Male,Engineering,1,6.5,6.1,4.4,23,1,14.47
STU049633,Male,Engineering,1,6.9,6.8,6.7,0,0,0
STU049634,Female,Engineering,1,3.8,6.5,7.1,0,0,0
STU049636,Male,Engineering,4,7.2,9.5,9.1,14,1,14.56
STU049637,Female,Engineering,1,5.7,8.2,8.1,4,0,0
STU049644,Female,Engineering,1,7,7.2,6.6,12,1,10.69
STU049646,Male,Engineering,1,6.4,8.8,9,36,1,10.66
STU049650,Male,Engineering,2,9.7,10,10,0,1,13.45
STU049654,Female,Engineering,2,4.6,4.1,4.2,33,1,13.96
STU049656,Male,Engineering,2,8.2,10,9.5,12,1,11.86
STU049657,Female,Engineering,0,5,5.8,5.6,0,0,0
STU049658,Male,Engineering,3,6.7,7.3,8.8,3,1,12.99
STU049660,Male,Engineering,2,8.4,7.1,6.6,36,1,12.17
STU049663,Female,Engineering,5,7.9,8.4,7.7,0,1,17.38
STU049667,Male,Engineering,1,8.3,7.1,6.3,0,1,13.69
STU049670,Male,Engineering,1,5.1,7.3,5.7,0,1,14.33
STU049672,Female,Engineering,0,6.8,8.1,8.3,17,1,11.09
STU049675,Female,Engineering,1,7.9,9.4,10,4,1,14.68
STU049676,Male,Engineering,4,6.4,6,6.3,13,0,0
STU049679,Male,Engineering,0,8.6,8.8,7.9,29,1,11.97
STU049682,Male,Engineering,1,7.3,7.2,7.5,0,1,14.96
STU049685,Male,Engineering,0,4.5,5,2.7,0,0,0
STU049687,Female,Engineering,3,7.2,5.1,6,6,1,11.9
STU049688,Male,Engineering,0,5.2,8.1,8.4,9,1,13.88
STU049689,Male,Engineering,1,6.6,8.8,7.9,10,1,10.29
STU049693,Male,Engineering,3,4.5,4.2,6.1,0,1,10.02
STU049701,Female,Engineering,4,6.1,7,5.5,26,1,13.26
STU049704,Male,Engineering,0,8.3,9.6,9.5,0,1,12.24
STU049705,Female,Engineering,3,5.5,4.7,4,0,1,15.96
STU049708,Male,Engineering,0,7.5,6.6,6.2,21,0,0
STU049710,Male,Engineering,0,4.2,2.3,2.1,32,0,0
STU049713,Male,Engineering,1,6.3,5.1,5.7,6,1,10.23
STU049715,Female,Engineering,0,4,4.4,4.5,0,0,0
STU049716,Male,Engineering,1,6.9,8.1,7,0,1,15.64
STU049723,Female,Engineering,2,5.1,4.5,5,0,1,10.14
STU049726,Female,Engineering,1,6.2,8.2,7.5,33,1,12.66
STU049727,Male,Engineering,5,2.7,4.6,5.4,19,1,10.31
STU049732,Male,Engineering,3,8.1,7,7.8,0,1,12.2
STU049737,Male,Engineering,1,5.4,5.9,4.8,0,1,12.77
STU049740,Male,Engineering,0,8.4,7.7,9.3,0,0,0
STU049747,Male,Engineering,2,4.9,4.5,6.1,0,1,13.79
STU049751,Male,Engineering,3,7,7.6,8.6,0,1,11.28
STU049752,Male,Engineering,2,5.7,5.8,5.1,2,1,10.68
STU049758,Female,Engineering,1,7.2,7.6,7.3,3,1,9.76
STU049759,Female,Engineering,4,4.7,4.7,5.1,0,1,12.61
STU049761,Other,Engineering,0,4.9,5.9,6.2,9,1,12.7
STU049763,Male,Engineering,3,5,5.8,4.5,35,1,14.17
STU049765,Female,Engineering,2,1.8,1,1,11,1,11.26
STU049766,Male,Engineering,0,5.7,5.9,6.4,0,1,12.9
STU049769,Male,Engineering,1,10,10,10,0,1,13.7
STU049770,Female,Engineering,4,6.9,6.2,4.1,0,1,13.52
STU049772,Male,Engineering,3,6.5,7,6.5,19,1,16.17
STU049776,Male,Engineering,2,5.6,6.2,7.3,0,1,10.36
STU049778,Male,Engineering,1,4.4,5.5,5,20,1,15.73
STU049779,Female,Engineering,1,3.3,4.3,3,36,1,13.6
STU049781,Male,Engineering,2,2.5,6,4.9,4,1,12
STU049783,Female,Engineering,2,4.9,8.2,8.8,32,1,19.03
STU049790,Female,Engineering,1,3.5,3.3,4,19,1,13.36
STU049791,Female,Engineering,2,7,8.7,7.7,15,1,10.28
STU049796,Male,Engineering,4,5.1,8.3,9.1,35,1,13.15
STU049798,Female,Engineering,1,4,5.9,4.9,27,1,14.02
STU049799,Female,Engineering,1,3.1,2.9,3.8,0,0,0
STU049802,Male,Engineering,2,6.3,7.1,6.6,36,1,16.96
STU049804,Male,Engineering,0,4.8,7,7.2,31,1,15.1
STU049806,Female,Engineering,2,3.6,5.8,5.5,33,0,0
STU049813,Male,Engineering,2,8.2,7.1,6.9,27,1,13.5
STU049815,Male,Engineering,3,4.7,6.9,6.8,0,0,0
STU049817,Male,Engineering,1,6.4,6.8,7.2,8,1,10.74
STU049827,Male,Engineering,1,6.1,7.6,7.4,0,1,13.12
STU049828,Male,Engineering,2,5.5,6.4,6.8,13,1,15.02
STU049829,Female,Engineering,3,3.3,3.1,3.6,26,1,12.71
STU049831,Male,Engineering,0,4,5.1,6.3,0,1,9.67
STU049832,Male,Engineering,2,6.4,6,6.8,0,1,11.44
STU049833,Female,Engineering,2,8.4,8.6,10,13,1,9.51
STU049834,Female,Engineering,0,4.2,5.3,3.5,0,0,0
STU049837,Male,Engineering,1,10,10,10,11,1,13.26
STU049839,Male,Engineering,1,6.6,7.9,7.1,0,1,9.17
STU049840,Male,Engineering,2,9.4,10,10,33,1,18.32
STU049842,Female,Engineering,1,7.1,7.5,6.9,32,1,15.46
STU049848,Female,Engineering,1,5.5,6.5,6.9,19,1,11.52
STU049849,Female,Engineering,2,9.3,10,9.9,0,1,9.14
STU049852,Male,Engineering,3,6.6,5.7,4.4,0,1,15.35
STU049853,Male,Engineering,0,5.7,4,3.1,33,1,10.35
STU049856,Female,Engineering,0,4.3,4.2,3.2,0,1,11.28
STU049860,Male,Engineering,4,6.4,7.5,8.1,0,1,9.61
STU049866,Female,Engineering,1,3.6,2.8,2.8,28,1,15.46
STU049867,Male,Engineering,4,7.2,9,8.9,0,1,13.63
STU049868,Female,Engineering,2,5,8.4,8.4,0,1,9.38
STU049869,Female,Engineering,3,2.5,1,1.7,25,1,15.63
STU049870,Female,Engineering,0,2.8,2.7,2.4,0,0,0
STU049871,Male,Engineering,2,3.3,2.8,2.9,0,0,0
STU049874,Female,Engineering,2,3.6,5.4,4.4,0,1,11.96
STU049880,Male,Engineering,0,6.5,6.7,6.4,0,0,0
STU049881,Other,Engineering,1,5.8,6.4,6.8,33,1,11.21
STU049883,Male,Engineering,3,3.2,4,3.8,29,1,15.48
STU049886,Male,Engineering,1,4.8,5.3,5.2,27,1,12.66
STU049888,Male,Engineering,2,9.4,10,9.1,0,1,14.25
STU049890,Male,Engineering,3,2.6,3.9,5.7,17,1,10.91
STU049898,Female,Engineering,1,8.2,9.8,9.2,25,1,13.61
STU049903,Female,Engineering,1,8.2,8.8,8.9,19,1,17.72
STU049906,Female,Engineering,1,7.5,9.3,9.3,24,1,10.37
STU049908,Female,Engineering,0,7.4,9.3,8.6,19,1,10.06
STU049910,Male,Engineering,0,5.7,6,6.9,0,0,0
STU049911,Male,Engineering,1,6.5,8,9.9,0,1,9.67
STU049914,Male,Engineering,1,7,8.4,9.1,0,1,9.57
STU049916,Male,Engineering,1,7.5,6.5,6.6,0,1,9.51
STU049917,Female,Engineering,0,7.8,10,10,0,1,9
STU049918,Female,Engineering,1,8.9,9.3,8.3,0,1,15.05
STU049925,Male,Engineering,2,6.2,4,3.4,0,1,14.48
STU049926,Male,Engineering,2,1,1,1.1,31,1,19.83
STU049934,Female,Engineering,2,8.3,8.3,7.1,25,1,18.28
STU049939,Female,Engineering,0,6.2,7.2,8.5,2,1,7.95
STU049944,Female,Engineering,1,7.3,6.2,6.2,20,1,10.55
STU049945,Male,Engineering,3,5.8,10,10,0,1,10.85
STU049946,Male,Engineering,1,9.4,9.9,9.7,8,1,11.25
STU049948,Male,Engineering,1,7.5,8.1,8.6,15,1,15.07
STU049953,Male,Engineering,2,6.6,8,8.7,28,1,14.51
STU049954,Male,Engineering,0,7.4,8.9,10,0,1,13.57
STU049956,Female,Engineering,4,9.6,10,10,0,1,14.11
STU049957,Male,Engineering,0,7,8,10,0,1,13.65
STU049958,Female,Engineering,0,6.7,8,6.8,29,1,10.1
STU049962,Male,Engineering,0,5.5,7.3,8,0,1,11.24
STU049963,Male,Engineering,2,5.5,9.7,8.1,1,1,8.54
STU049965,Female,Engineering,2,6.1,6.6,6.3,0,1,11.29
STU049966,Male,Engineering,4,7.7,6.1,6,33,1,15.4
STU049969,Male,Engineering,2,5.9,8,8.5,28,0,0
